geography type,code,description,2013,2014,2015,2016,2017
Statistical_Area_2_1692,307700,Mayfield,21,30,18,24,21
Statistical_Area_2_1693,307800,Whitney West,33,39,30,42,27
Statistical_Area_2_1694,307900,Blenheim Central,15,15,6,21,18
Statistical_Area_2_1695,308000,Riversdale-Islington,30,39,30,33,27
Statistical_Area_2_1696,308100,Whitney East,21,27,21,18,30
Statistical_Area_2_1697,308200,Redwoodtown West,39,27,30,42,33
Statistical_Area_2_1698,308300,Witherlea West,24,15,21,27,24
Statistical_Area_2_1699,308400,Redwoodtown East,39,36,45,45,33
Statistical_Area_2_1700,308500,Riverlands,0,3,3,3,0
Statistical_Area_2_1701,308600,Witherlea East,24,24,21,27,39
Statistical_Area_2_1702,308700,Inlet Wairau River,0,0,0,0,0
Statistical_Area_2_1703,308800,Kaikoura Ranges,21,12,27,12,15
Statistical_Area_2_1704,308900,Kaikoura,21,30,21,21,15
Statistical_Area_2_1705,309000,Karamea,3,6,3,3,6
Statistical_Area_2_1706,309100,Inlets Buller District,0,0,0,0,0
Statistical_Area_2_1707,309200,Westport North,30,24,30,24,24
Statistical_Area_2_1708,309300,Westport Rural,12,12,15,9,9
Statistical_Area_2_1709,309400,Westport South,24,27,24,27,24
Statistical_Area_2_1710,309500,Buller Coalfields,12,12,6,6,12
Statistical_Area_2_1711,309600,Charleston (Buller Distri,9,3,3,3,3
Statistical_Area_2_1712,309700,Inangahua,15,15,12,12,9
Statistical_Area_2_1713,309800,Reefton,6,9,12,12,9
Statistical_Area_2_1714,309900,Barrytown,12,6,6,6,6
Statistical_Area_2_1715,310000,Runanga,18,12,15,6,9
Statistical_Area_2_1716,310100,Cobden,27,18,27,12,15
Statistical_Area_2_1717,310200,Blaketown,9,9,9,9,9
Statistical_Area_2_1718,310300,Greymouth Central,6,12,6,6,6
Statistical_Area_2_1719,310400,King Park,15,9,15,9,9
Statistical_Area_2_1720,310500,Marsden,18,9,18,15,18
Statistical_Area_2_1721,310600,Karoro,12,9,9,9,6
Statistical_Area_2_1722,310700,Rutherglen-Camerons,12,12,18,9,15
Statistical_Area_2_1723,310800,Greymouth Rural,6,6,3,9,6
Statistical_Area_2_1724,310900,Dobson,3,9,9,6,12
Statistical_Area_2_1725,311000,Nelson Creek,9,6,6,6,6
Statistical_Area_2_1726,311100,Lake Brunner,42,33,48,30,39
Statistical_Area_2_1727,311200,Haast,0,3,6,3,0
Statistical_Area_2_1728,311300,Westland Glaciers-Bruce B,15,15,12,9,12
Statistical_Area_2_1729,311400,Arahura-Kumara,9,9,9,12,12
Statistical_Area_2_1730,311500,Hokitika,30,42,27,39,42
Statistical_Area_2_1731,311600,Inlets Westland District,0,0,0,0,0
Statistical_Area_2_1732,311700,Hokitika Rural,9,21,9,6,15
Statistical_Area_2_1733,311800,Waitaha,3,6,3,6,6
Statistical_Area_2_1734,311900,Whataroa-Harihari,12,12,12,6,12
Statistical_Area_2_1735,312000,Hokitika Valley-Otira,6,9,12,6,9
Statistical_Area_2_1736,312100,Hanmer Range,0,3,6,0,3
Statistical_Area_2_1737,312200,Amuri,42,24,39,33,36
Statistical_Area_2_1738,312300,Hanmer Springs,15,6,6,15,9
Statistical_Area_2_1739,312400,Upper Hurunui,12,12,15,12,18
Statistical_Area_2_1740,312500,Parnassus,18,15,15,24,21
Statistical_Area_2_1741,312600,Ashley Forest,6,9,3,9,9
Statistical_Area_2_1742,312700,Omihi,15,12,15,6,21
Statistical_Area_2_1743,312800,Balcairn,12,21,24,27,27
Statistical_Area_2_1744,312900,Amberley,15,15,12,21,24
Statistical_Area_2_1745,313000,Okuku,9,6,9,6,3
Statistical_Area_2_1746,313100,Ashley Gorge,15,12,12,18,9
Statistical_Area_2_1747,313200,Oxford,12,21,33,21,21
Statistical_Area_2_1748,313300,Starvation Hill-Cust,21,21,27,18,15
Statistical_Area_2_1749,313400,Loburn,18,18,18,12,15
Statistical_Area_2_1750,313500,Eyrewell,27,21,30,24,24
Statistical_Area_2_1751,313600,West Eyreton,12,15,27,12,21
Statistical_Area_2_1752,313700,Ashley-Sefton,24,15,15,18,27
Statistical_Area_2_1753,313800,Fernside,9,6,9,9,6
Statistical_Area_2_1754,313900,Rangiora North West,18,9,18,15,12
Statistical_Area_2_1755,314000,Kingsbury,12,9,21,21,18
Statistical_Area_2_1756,314100,Ashgrove,15,9,18,24,30
Statistical_Area_2_1757,314200,Rangiora North East,24,18,27,18,27
Statistical_Area_2_1758,314300,Oxford Estate,21,27,24,24,15
Statistical_Area_2_1759,314400,Rangiora Central,0,0,0,0,0
Statistical_Area_2_1760,314500,Rangiora South West,30,24,33,36,30
Statistical_Area_2_1761,314600,Lilybrook,21,51,39,30,45
Statistical_Area_2_1762,314700,Waikuku,18,15,18,12,12
Statistical_Area_2_1763,314800,Mandeville-Ohoka,15,21,30,24,30
Statistical_Area_2_1764,314900,Rangiora South East,15,15,18,18,30
Statistical_Area_2_1765,315000,Southbrook,9,6,6,6,6
Statistical_Area_2_1766,315100,Swannanoa-Eyreton,12,6,6,6,9
Statistical_Area_2_1767,315200,Tuahiwi,3,3,9,6,6
Statistical_Area_2_1768,315300,Woodend,24,36,33,27,27
Statistical_Area_2_1769,315400,Pegasus,21,18,39,39,39
Statistical_Area_2_1770,315500,Clarkville,6,6,12,9,12
Statistical_Area_2_1771,315600,Pegasus Bay,15,15,12,15,12
Statistical_Area_2_1772,315700,Kaiapoi North West,24,24,33,21,21
Statistical_Area_2_1773,315800,Silverstream (Waimakariri,0,0,6,9,12
Statistical_Area_2_1774,315900,Sovereign Palms,18,18,21,30,33
Statistical_Area_2_1775,316000,Kaiapoi West,12,15,27,18,30
Statistical_Area_2_1776,316100,Kaiapoi Central,27,18,27,24,36
Statistical_Area_2_1777,316200,Kaiapoi South,12,6,12,12,12
Statistical_Area_2_1778,316300,Kaiapoi East,3,0,0,3,3
Statistical_Area_2_1779,316400,McLeans Island,3,0,3,0,0
Statistical_Area_2_1780,316500,Paparua,6,3,3,6,6
Statistical_Area_2_1781,316600,Yaldhurst,15,27,12,24,12
Statistical_Area_2_1782,316700,Christchurch Airport,0,3,0,0,0
Statistical_Area_2_1783,316800,Clearwater,3,3,3,3,3
Statistical_Area_2_1784,316900,Belfast West,24,27,21,21,24
Statistical_Area_2_1785,317000,Harewood,9,9,9,9,9
Statistical_Area_2_1786,317100,Brooklands-Spencerville,12,6,6,9,6
Statistical_Area_2_1787,317200,Styx,12,12,15,12,9
Statistical_Area_2_1788,317300,Belfast East,36,33,24,21,33
Statistical_Area_2_1789,317400,Northwood,33,27,27,30,24
Statistical_Area_2_1790,317500,Russley,3,6,12,6,6
Statistical_Area_2_1791,317600,Regents Park,3,3,3,0,9
Statistical_Area_2_1792,317700,Hawthornden,24,30,30,27,33
Statistical_Area_2_1793,317800,Bishopdale North,51,57,48,57,48
Statistical_Area_2_1794,317900,Casebrook,48,39,63,45,66
Statistical_Area_2_1795,318000,Bishopdale West,33,42,45,36,42
Statistical_Area_2_1796,318100,Templeton,24,15,24,27,18
Statistical_Area_2_1797,318200,Islington,15,15,9,18,12
Statistical_Area_2_1798,318300,Burnside Park,27,33,33,36,24
Statistical_Area_2_1799,318400,Marshland,12,3,12,9,6
Statistical_Area_2_1800,318500,Avonhead North,9,12,15,18,12
Statistical_Area_2_1801,318600,Redwood North,30,33,27,27,30
Statistical_Area_2_1802,318700,Broomfield,36,21,36,33,27
Statistical_Area_2_1803,318800,Redwood West,36,33,27,36,33
Statistical_Area_2_1804,318900,Avonhead West,15,12,12,9,9
Statistical_Area_2_1805,319000,Bishopdale South,30,33,30,33,30
Statistical_Area_2_1806,319100,Islington-Hornby Industri,0,6,3,3,3
Statistical_Area_2_1807,319200,Burnside,36,39,30,45,27
Statistical_Area_2_1808,319300,Hei Hei,81,51,57,54,48
Statistical_Area_2_1809,319400,Papanui North,27,48,24,21,27
Statistical_Area_2_1810,319500,Avonhead East,21,24,24,18,18
Statistical_Area_2_1811,319600,Redwood East,42,30,36,39,45
Statistical_Area_2_1812,319700,Avonhead South,33,36,42,36,36
Statistical_Area_2_1813,319800,Riccarton Racecourse,18,18,12,18,18
Statistical_Area_2_1814,319900,Bryndwr North,48,54,57,45,42
Statistical_Area_2_1815,320000,Northlands (Christchurch,6,3,0,0,6
Statistical_Area_2_1816,320100,Papanui West,30,42,24,27,24
Statistical_Area_2_1817,320200,Ilam North,18,27,24,24,18
Statistical_Area_2_1818,320300,Hornby West,42,30,42,36,27
Statistical_Area_2_1819,320400,Hornby Central,3,0,0,3,3
Statistical_Area_2_1820,320500,Northcote (Christchurch C,39,33,33,33,36
Statistical_Area_2_1821,320600,Jellie Park,18,21,27,9,21
Statistical_Area_2_1822,320700,Ilam South,27,24,27,21,30
Statistical_Area_2_1823,320800,Bryndwr South,30,39,24,27,27
Statistical_Area_2_1824,320900,Papanui East,24,21,18,21,24
Statistical_Area_2_1825,321000,Sockburn North,30,51,33,42,39
Statistical_Area_2_1826,321100,Hornby South,66,72,75,90,63
Statistical_Area_2_1827,321200,Ilam University,6,9,9,3,3
Statistical_Area_2_1828,321300,Prestons,3,3,9,18,21
Statistical_Area_2_1829,321400,Strowan,27,24,27,24,27
Statistical_Area_2_1830,321500,Fendalton,15,18,12,9,18
Statistical_Area_2_1831,321600,Waitikiri,30,18,21,24,18
Statistical_Area_2_1832,321700,Mairehau North,45,33,39,36,36
Statistical_Area_2_1833,321800,Bush Inn,24,15,27,12,18
Statistical_Area_2_1834,321900,Awatea North,48,45,36,39,27
Statistical_Area_2_1835,322000,Upper Riccarton,18,18,21,21,24
Statistical_Area_2_1836,322100,Malvern,48,42,30,27,39
Statistical_Area_2_1837,322200,Rutland,18,27,18,21,12
Statistical_Area_2_1838,322300,Sockburn South,6,6,9,6,3
Statistical_Area_2_1839,322400,Deans Bush,15,12,15,12,15
Statistical_Area_2_1840,322500,Wigram North,3,6,6,12,12
Statistical_Area_2_1841,322600,Holmwood,9,6,12,12,12
Statistical_Area_2_1842,322700,Wharenui,36,24,21,30,21
Statistical_Area_2_1843,322800,Wigram West,15,21,21,27,27
Statistical_Area_2_1844,322900,Awatea South,0,0,3,9,15
Statistical_Area_2_1845,323000,Merivale,15,24,30,24,27
Statistical_Area_2_1846,323100,Mairehau South,72,81,60,66,69
Statistical_Area_2_1847,323200,Mona Vale,9,9,9,21,15
Statistical_Area_2_1848,323300,Riccarton West,27,27,21,30,33
Statistical_Area_2_1849,323400,Shirley West,54,57,69,72,78
Statistical_Area_2_1850,323500,Middleton,0,0,0,3,0
Statistical_Area_2_1851,323600,Wigram South,0,3,6,18,24
Statistical_Area_2_1852,323700,Queenspark,45,45,51,42,36
Statistical_Area_2_1853,323800,St Albans North,33,24,30,30,36
Statistical_Area_2_1854,323900,St Albans West,18,30,24,33,24
Statistical_Area_2_1855,324000,Travis Wetlands,30,18,24,21,27
Statistical_Area_2_1856,324100,Wigram East,0,3,6,12,15
Statistical_Area_2_1857,324200,Riccarton Central,0,0,3,0,0
Statistical_Area_2_1858,324300,Oaklands West,33,30,24,30,36
Statistical_Area_2_1859,324400,Riccarton South,42,42,45,57,60
Statistical_Area_2_1860,324500,Halswell West,6,12,36,42,51
Statistical_Area_2_1861,324600,Shirley East,24,21,30,27,30
Statistical_Area_2_1862,324700,Broken Run,9,6,9,6,12
Statistical_Area_2_1863,324800,St Albans East,36,24,36,45,33
Statistical_Area_2_1864,324900,Hagley Park,0,0,0,0,0
Statistical_Area_2_1865,325000,Hillmorton,42,51,36,54,45
Statistical_Area_2_1866,325100,Parklands,57,42,48,45,48
Statistical_Area_2_1867,325200,Riccarton East,6,3,3,15,9
Statistical_Area_2_1868,325300,Edgeware,81,69,69,54,69
Statistical_Area_2_1869,325400,Aidanfield,42,63,51,48,42
Statistical_Area_2_1870,325500,Tower Junction,0,0,0,0,0
Statistical_Area_2_1871,325600,Burwood,36,39,36,39,36
Statistical_Area_2_1872,325700,Christchurch Central-West,9,6,6,12,6
Statistical_Area_2_1873,325800,Christchurch Central-Nort,15,30,15,27,21
Statistical_Area_2_1874,325900,Richmond North (Christchu,39,30,30,27,36
Statistical_Area_2_1875,326000,Waimairi Beach,15,21,15,9,18
Statistical_Area_2_1876,326100,Addington West,27,30,42,30,30
Statistical_Area_2_1877,326200,Otakaro-Avon River Corrid,3,3,0,3,3
Statistical_Area_2_1878,326300,Oaklands East,51,51,42,45,51
Statistical_Area_2_1879,326400,Addington North,0,0,0,0,0
Statistical_Area_2_1880,326500,Dallington,33,33,36,27,27
Statistical_Area_2_1881,326600,Christchurch Central,0,0,3,0,0
Statistical_Area_2_1882,326700,Hoon Hay West,69,60,54,48,63
Statistical_Area_2_1883,326800,Richmond South (Christchu,33,24,36,30,24
Statistical_Area_2_1884,326900,Spreydon West,54,42,63,51,42
Statistical_Area_2_1885,327000,Christchurch Central-East,18,21,21,15,27
Statistical_Area_2_1886,327100,Christchurch Central-Sout,9,9,9,3,6
Statistical_Area_2_1887,327200,North Beach,57,63,54,72,51
Statistical_Area_2_1888,327300,Halswell North,21,27,21,33,15
Statistical_Area_2_1889,327400,Addington East,51,36,48,42,57
Statistical_Area_2_1890,327500,Avondale (Christchurch Ci,36,36,33,36,33
Statistical_Area_2_1891,327600,Spreydon North,51,57,57,57,60
Statistical_Area_2_1892,327700,Hoon Hay East,57,48,51,69,60
Statistical_Area_2_1893,327800,Avonside,30,24,33,18,27
Statistical_Area_2_1894,327900,Linwood West,63,60,90,78,75
Statistical_Area_2_1895,328000,Halswell South,18,24,24,39,39
Statistical_Area_2_1896,328100,Sydenham Central,0,0,3,9,0
Statistical_Area_2_1897,328200,Spreydon South,36,33,33,33,39
Statistical_Area_2_1898,328300,Rawhiti,30,27,39,30,36
Statistical_Area_2_1899,328400,Wainoni,45,39,48,42,48
Statistical_Area_2_1900,328500,Linwood North,33,42,36,39,42
Statistical_Area_2_1901,328600,Aranui,72,63,66,90,81
Statistical_Area_2_1902,328700,Sydenham West,21,15,18,18,12
Statistical_Area_2_1903,328800,Lancaster Park,3,0,6,6,6
Statistical_Area_2_1904,328900,Phillipstown,66,66,69,75,57
Statistical_Area_2_1905,329000,Kennedys Bush,3,6,6,12,12
Statistical_Area_2_1906,329100,Somerfield East,42,51,63,51,51
Statistical_Area_2_1907,329200,Somerfield West,36,36,27,27,33
Statistical_Area_2_1908,329300,Linwood East,39,33,36,33,30
Statistical_Area_2_1909,329400,Sydenham North,39,36,39,30,42
Statistical_Area_2_1910,329500,Hoon Hay South,39,33,33,27,36
Statistical_Area_2_1911,329600,Charleston (Christchurch,21,15,33,24,21
Statistical_Area_2_1912,329700,Sydenham South,45,45,48,39,39
Statistical_Area_2_1913,329800,Bexley,33,33,36,36,36
Statistical_Area_2_1914,329900,Waltham,24,24,33,30,30
Statistical_Area_2_1915,330000,Westmorland,12,15,12,15,15
Statistical_Area_2_1916,330100,Woolston North,42,54,45,42,48
Statistical_Area_2_1917,330200,New Brighton,57,39,57,57,42
Statistical_Area_2_1918,330300,Cashmere West,24,21,24,21,24
Statistical_Area_2_1919,330400,Bromley South,48,45,54,36,45
Statistical_Area_2_1920,330500,Ensors,33,45,42,36,36
Statistical_Area_2_1921,330600,Beckenham,24,24,27,33,21
Statistical_Area_2_1922,330700,Bromley North,0,0,0,0,0
Statistical_Area_2_1923,330800,St Martins,33,42,24,36,48
Statistical_Area_2_1924,330900,Opawa,15,9,6,15,12
Statistical_Area_2_1925,331000,Woolston West,12,15,21,15,24
Statistical_Area_2_1926,331100,Woolston East,42,39,54,45,54
Statistical_Area_2_1927,331200,Huntsbury,21,15,24,24,18
Statistical_Area_2_1928,331300,Cashmere East,21,27,18,36,27
Statistical_Area_2_1929,331400,Hillsborough (Christchurc,18,18,24,27,27
Statistical_Area_2_1930,331500,Woolston South,6,12,3,6,3
Statistical_Area_2_1931,331600,Port Hills,0,3,0,0,0
Statistical_Area_2_1932,331700,South New Brighton,54,57,36,36,48
Statistical_Area_2_1933,331800,Brookhaven-Ferrymead,9,9,9,12,9
Statistical_Area_2_1934,331900,Heathcote Valley,18,15,21,15,15
Statistical_Area_2_1935,332000,Mount Pleasant,24,18,24,33,30
Statistical_Area_2_1936,332100,Redcliffs,18,15,15,12,18
Statistical_Area_2_1937,332200,Governors Bay,3,9,6,6,3
Statistical_Area_2_1938,332300,Inlets other Christchurch,0,0,0,0,0
Statistical_Area_2_1939,332400,Clifton Hill,15,15,12,12,6
Statistical_Area_2_1940,332500,Lyttelton,33,33,30,30,30
Statistical_Area_2_1941,332600,Inlet Port Lyttelton,0,0,0,0,0
Statistical_Area_2_1942,332700,Sumner,33,36,39,39,33
Statistical_Area_2_1943,332800,Teddington,0,0,3,0,3
Statistical_Area_2_1944,332900,Diamond Harbour,6,6,15,12,18
Statistical_Area_2_1945,333000,Inland water Lake Ellesme,0,0,0,0,0
Statistical_Area_2_1946,333100,Banks Peninsula South,9,6,9,12,9
Statistical_Area_2_1947,333200,Eastern Bays-Banks Penins,3,9,3,6,3
Statistical_Area_2_1948,333300,Akaroa Harbour,3,6,6,6,3
Statistical_Area_2_1949,333400,Inlet Akaroa Harbour,0,0,0,0,0
Statistical_Area_2_1950,333500,Akaroa,3,6,3,6,3
Statistical_Area_2_1951,333600,Craigieburn,3,3,3,0,0
Statistical_Area_2_1952,333700,Torlesse,12,9,12,15,18
Statistical_Area_2_1953,333800,Glenroy-Hororata,18,18,18,24,15
Statistical_Area_2_1954,333900,Glentunnel,6,9,15,15,15
Statistical_Area_2_1955,334000,Darfield,33,30,21,30,27
Statistical_Area_2_1956,334100,Kirwee,12,21,18,9,9
Statistical_Area_2_1957,334200,Bankside,21,30,21,21,30
Statistical_Area_2_1958,334300,Charing Cross,15,9,6,12,6
Statistical_Area_2_1959,334400,Halkett,12,18,18,18,9
Statistical_Area_2_1960,334500,Newtons Road,21,24,21,30,33
Statistical_Area_2_1961,334600,West Melton,9,33,30,30,18
Statistical_Area_2_1962,334700,Burnham Camp,15,27,33,39,36
Statistical_Area_2_1963,334800,Rolleston Izone,0,0,0,0,3
Statistical_Area_2_1964,334900,Rolleston North West,39,39,57,48,54
Statistical_Area_2_1965,335000,Springston,24,30,15,18,24
Statistical_Area_2_1966,335100,Rolleston Central,39,51,39,36,48
Statistical_Area_2_1967,335200,Rolleston North East,27,33,48,60,72
Statistical_Area_2_1968,335300,Rolleston South West,21,24,30,21,27
Statistical_Area_2_1969,335400,Southbridge,33,24,27,33,33
Statistical_Area_2_1970,335500,Rolleston South East,3,9,30,45,45
Statistical_Area_2_1971,335600,Trents,12,18,21,21,15
Statistical_Area_2_1972,335700,Prebbleton,24,33,36,36,54
Statistical_Area_2_1973,335800,Irwell,15,18,18,15,9
Statistical_Area_2_1974,335900,Ladbrooks,9,6,18,15,18
Statistical_Area_2_1975,336000,Lincoln West,12,18,18,21,18
Statistical_Area_2_1976,336100,Lincoln East,15,21,27,24,36
Statistical_Area_2_1977,336200,Leeston,21,21,30,24,21
Statistical_Area_2_1978,336300,Tai Tapu,9,6,6,9,12
Statistical_Area_2_1979,336400,Motukarara,6,6,6,0,3
Statistical_Area_2_1980,336500,Inland water Lake Ellesme,0,0,0,0,0
Statistical_Area_2_1981,336600,Ashburton Lakes,0,6,3,0,3
Statistical_Area_2_1982,336700,Cairnbrae,21,27,24,27,18
Statistical_Area_2_1983,336800,Ashburton Forks,48,51,51,39,45
Statistical_Area_2_1984,336900,Methven,18,15,24,21,18
Statistical_Area_2_1985,337000,Ealing-Lowcliffe,18,30,30,30,36
Statistical_Area_2_1986,337100,Eiffelton,27,30,30,39,33
Statistical_Area_2_1987,337200,Chertsey,27,27,27,30,24
Statistical_Area_2_1988,337300,Winchmore-Wakanui,21,15,21,21,24
Statistical_Area_2_1989,337400,Allenton North,15,24,21,30,24
Statistical_Area_2_1990,337500,Allenton South,39,33,33,24,33
Statistical_Area_2_1991,337600,Rakaia,9,24,15,15,24
Statistical_Area_2_1992,337700,Ashburton North,6,9,9,9,9
Statistical_Area_2_1993,337800,Allenton East,27,21,24,33,18
Statistical_Area_2_1994,337900,Tinwald North,12,15,12,12,12
Statistical_Area_2_1995,338000,Ashburton Central,6,3,3,0,3
Statistical_Area_2_1996,338100,Ashburton West,6,6,3,6,6
Statistical_Area_2_1997,338200,Tinwald South,30,30,42,39,33
Statistical_Area_2_1998,338300,Ashburton East,18,18,18,24,24
Statistical_Area_2_1999,338400,Netherby,39,24,36,33,36
Statistical_Area_2_2000,338500,Hampstead,45,54,51,51,48
Statistical_Area_2_2001,338600,Ben McLeod,3,0,0,0,3
Statistical_Area_2_2002,338700,Arundel,18,9,21,15,15
Statistical_Area_2_2003,338800,Levels Valley,15,18,9,21,18
Statistical_Area_2_2004,338900,Geraldine,21,30,27,30,27
Statistical_Area_2_2005,339000,Rangitata,15,24,21,24,18
Statistical_Area_2_2006,339100,Waitohi (Timaru District),21,15,30,24,24
Statistical_Area_2_2007,339200,Pleasant Point,18,9,12,15,9
Statistical_Area_2_2008,339300,Temuka West,21,21,18,15,21
Statistical_Area_2_2009,339400,Hadlow,12,15,12,9,12
Statistical_Area_2_2010,339500,Levels,12,12,9,9,12
Statistical_Area_2_2011,339600,Temuka East,21,33,27,27,27
Statistical_Area_2_2012,339700,Gleniti North,6,6,9,9,12
Statistical_Area_2_2013,339800,Washdyke,12,9,12,12,15
Statistical_Area_2_2014,339900,Fairview,12,9,9,12,21
Statistical_Area_2_2015,340000,Gleniti South,18,21,21,24,21
Statistical_Area_2_2016,340100,Glenwood,12,12,24,30,15
Statistical_Area_2_2017,340200,Marchwiel West,12,24,18,24,24
Statistical_Area_2_2018,340300,Marchwiel East,24,30,30,30,18
Statistical_Area_2_2019,340400,Highfield North,21,24,21,27,12
Statistical_Area_2_2020,340500,Highfield South,15,15,18,15,15
Statistical_Area_2_2021,340600,Waimataitai-Maori Hill,27,27,24,18,21
Statistical_Area_2_2022,340700,Fraser Park,24,30,30,33,36
Statistical_Area_2_2023,340800,Seaview,24,21,21,9,21
Statistical_Area_2_2024,340900,Inlet Port Timaru,0,0,0,0,0
Statistical_Area_2_2025,341000,Watlington,30,27,33,27,27
Statistical_Area_2_2026,341100,Timaru Central,0,3,3,6,3
Statistical_Area_2_2027,341200,Timaru East,3,3,3,3,6
Statistical_Area_2_2028,341300,Parkside,33,24,39,39,27
Statistical_Area_2_2029,341400,Kensington (Timaru Distri,21,24,27,18,27
Statistical_Area_2_2030,341500,Mackenzie Lakes,9,18,12,9,18
Statistical_Area_2_2031,341600,Inland water Lake Pukaki,0,0,0,0,0
Statistical_Area_2_2032,341700,Inland water Lake Tekapo,0,0,0,0,0
Statistical_Area_2_2033,341800,Twizel,9,12,18,15,15
Statistical_Area_2_2034,341900,Opua (Mackenzie District),15,15,18,18,15
Statistical_Area_2_2035,342000,Fairlie,9,6,6,6,3
Statistical_Area_2_2036,342100,Hakataramea,12,9,15,15,9
Statistical_Area_2_2037,342200,Maungati,9,12,15,6,9
Statistical_Area_2_2038,342300,Lyalldale,9,9,3,6,9
Statistical_Area_2_2039,342400,Makikihi-Willowbridge,12,6,6,6,6
Statistical_Area_2_2040,342500,Waimate North,3,3,0,3,9
Statistical_Area_2_2041,342600,Morven-Glenavy-Ikawai,18,15,15,18,21
Statistical_Area_2_2042,342700,Waimate West,18,12,18,12,15
Statistical_Area_2_2043,342800,Waimate East,9,9,18,12,9
Statistical_Area_2_2044,342900,Oceanic Chatham Islands,0,0,0,0,0
Statistical_Area_2_2045,343000,Chatham Islands,3,6,9,6,6
Statistical_Area_2_2046,343100,Aviemore,9,9,9,6,6
Statistical_Area_2_2047,343200,Inland water Lake Ohau,0,0,0,0,0
Statistical_Area_2_2048,343300,Danseys Pass,12,9,9,18,12
Statistical_Area_2_2049,343400,Ngapara,33,24,27,33,36
Statistical_Area_2_2050,343500,Lower Waitaki,15,15,18,15,15
Statistical_Area_2_2051,343600,Waihemo,15,15,18,15,15
Statistical_Area_2_2052,343700,Maheno,21,15,18,18,15
Statistical_Area_2_2053,343800,Weston,6,9,9,9,9
Statistical_Area_2_2054,343900,Oamaru North Milner Park,30,12,36,24,18
Statistical_Area_2_2055,344000,Oamaru North Orana Park,39,33,39,36,24
Statistical_Area_2_2056,344100,Oamaru Gardens,9,15,15,9,9
Statistical_Area_2_2057,344200,Glen Warren,24,21,15,21,21
Statistical_Area_2_2058,344300,Holmes Hill,12,6,12,12,12
Statistical_Area_2_2059,344400,Oamaru Central,6,3,0,0,0
Statistical_Area_2_2060,344500,South Hill,24,18,24,27,21
Statistical_Area_2_2061,344600,Inlet Port Oamaru,0,0,0,0,0
Statistical_Area_2_2062,344700,Palmerston,6,12,6,6,6
Statistical_Area_2_2063,344800,Lindis-Nevis Valleys,27,18,27,27,24
Statistical_Area_2_2064,344900,Cromwell West,30,30,30,33,33
Statistical_Area_2_2065,345000,Cromwell East,27,24,18,30,33
Statistical_Area_2_2066,345100,Manuherikia-Ida Valleys,15,12,15,15,15
Statistical_Area_2_2067,345200,Earnscleugh,6,3,6,6,3
Statistical_Area_2_2068,345300,Dunstan-Galloway,9,6,12,6,9
Statistical_Area_2_2069,345400,Clyde,9,6,6,15,6
Statistical_Area_2_2070,345500,Alexandra North,24,24,27,27,18
Statistical_Area_2_2071,345600,Alexandra South,21,15,15,24,24
Statistical_Area_2_2072,345700,Maniototo,18,12,18,18,21
Statistical_Area_2_2073,345800,Teviot Valley,9,12,18,12,12
Statistical_Area_2_2074,345900,Outer Wanaka,3,0,0,6,0
Statistical_Area_2_2075,346000,Glenorchy,3,6,3,0,9
Statistical_Area_2_2076,346100,Inland water Lake Wanaka,0,0,0,0,0
Statistical_Area_2_2077,346200,Outer Wakatipu,3,3,9,9,12
Statistical_Area_2_2078,346300,Inland water Lake Hawea,0,0,0,0,0
Statistical_Area_2_2079,346400,Cardrona,3,6,6,6,6
Statistical_Area_2_2080,346500,Inland water Lake Wakatip,0,0,0,0,0
Statistical_Area_2_2081,346600,Wanaka Waterfront,9,9,18,12,21
Statistical_Area_2_2082,346700,Wanaka North,21,18,27,30,30
Statistical_Area_2_2083,346800,Wanaka West,12,12,15,9,9
Statistical_Area_2_2084,346900,Albert Town,15,24,36,24,33
Statistical_Area_2_2085,347000,Wanaka Central,15,9,15,15,9
Statistical_Area_2_2086,347100,Lake Hawea,15,18,15,15,15
Statistical_Area_2_2087,347200,Upper Clutha Valley,15,15,12,18,15
Statistical_Area_2_2088,347300,Kingston,3,6,6,3,3
Statistical_Area_2_2089,347400,Arthurs Point,15,15,30,21,18
Statistical_Area_2_2090,347500,Wakatipu Basin,6,3,12,6,6
Statistical_Area_2_2091,347600,Queenstown Hill,0,0,0,0,0
Statistical_Area_2_2092,347700,Warren Park,12,12,15,15,9
Statistical_Area_2_2093,347800,Sunshine Bay-Fernhill,45,51,42,42,33
Statistical_Area_2_2094,347900,Arrowtown,30,27,33,42,24
Statistical_Area_2_2095,348000,Quail Rise,12,6,9,9,12
Statistical_Area_2_2096,348100,Queenstown Central,6,6,9,6,6
Statistical_Area_2_2097,348200,Queenstown East,12,6,9,6,12
Statistical_Area_2_2098,348300,Frankton Arm,24,27,30,12,21
Statistical_Area_2_2099,348400,Frankton,39,33,36,21,36
Statistical_Area_2_2100,348500,Lake Hayes,3,3,3,0,3
Statistical_Area_2_2101,348600,Kelvin Heights,12,12,15,18,15
Statistical_Area_2_2102,348700,Shotover Country,0,0,9,36,42
Statistical_Area_2_2103,348800,Lake Hayes Estate,36,33,33,21,21
Statistical_Area_2_2104,348900,Jacks Point,3,6,3,9,15
Statistical_Area_2_2105,349000,Strath Taieri,6,6,12,6,9
Statistical_Area_2_2106,349100,Bucklands Crossing,18,9,15,9,18
Statistical_Area_2_2107,349200,Waikouaiti,18,12,15,9,9
